"","bspline_1_1","bspline_2_1","bspline_3_1","bspline_4_1","bspline_5_1","bspline_6_1","bspline_7_1","bspline_8_1","bspline_9_1","bspline_1_2","bspline_2_2","bspline_3_2","bspline_4_2","bspline_5_2","bspline_6_2","bspline_7_2","bspline_8_2","bspline_9_2","bspline_1_3","bspline_2_3","bspline_3_3","bspline_4_3","bspline_5_3","bspline_6_3","bspline_7_3","bspline_8_3","bspline_9_3"
"Quinoxyfen2",0.0209928417486595,0.311905917540239,0.299559767562911,0.0630953883076246,0.337315335464146,0.17713967216966,0.22436674868221,-0.0665788584871035,0.108696992856211,1.13353211336998,2.13105433842271,0.530916020232009,1.27846731660858,0.490450414480554,0.85859316619812,1.02885034701899,0.856481067655375,0.83603596654508,0.135316985761179,-0.211592116752319,0.261546071312748,-0.0679428742606514,0.219759405100027,0.073979086054771,0.623450780594458,-0.00527428428147932,0.738851358290254
"Tebufenozide0",-0.000629234747357692,0.00101527825499983,-0.00144192140552576,0.00157395491687089,-0.00310211537018409,0.00627197558729426,-0.00303438518848408,0.00135802236106707,-0.000436814224006277,-0.0941246968610265,0.3728538539784,0.0941889831194992,0.225310076137399,0.0597698758898002,0.58177367084128,0.00749225673507159,0.0740976299761734,-0.023434805824979,0.0241323207632966,-0.039042748128239,0.0559326228639653,-0.0626681782665814,0.142838334884478,-0.0901608642111614,0.371439062593202,0.144173863722764,0.0788588948938102
"Tebufenozide1",-0.000446274788607507,0.000819544943925928,-0.00161438467537061,0.0031827413582618,-0.0033554354871671,0.0190399065038315,-0.00179382375503236,0.0489576974452386,0.0484982151468323,0.0448554486667476,-0.0728034638971835,0.105371494926331,-0.121621899663116,0.320065311992513,-0.0848947566649793,0.1520091869633,-0.0825494859777987,0.0400556124208924,0,0,0,0,0,0,0,0,0
"Tetrachloroethylene0",0.147440611499945,-0.226453102355907,0.943257222172141,0.43993626313228,-0.291344383405947,2.01141634915307,-0.436017698982742,0.755644961898987,0.803567276142342,-0.129648738365913,1.34127648723529,-0.104199999959135,0.566386856132204,-0.506558181511978,-0.214522990293619,-0.626419381275502,-0.365179690180273,-0.569264838834371,0,0,0,0,0,0,0,0,0
"Tetrachloroethylene1",0.0359936512022373,0.524642250815389,0.901533369509743,1.04970902613339,1.02633870366863,0.948277906574603,0.973874898738758,1.00251673225934,1.17438841062514,0.116802033873815,1.0754759628805,0.391168486474607,0.384961838906245,-0.529512292300688,-0.203013250671324,-0.617150799974575,-0.429992147995219,-0.549727126172181,0.0264131318207343,-0.0425805169108442,0.06030171940396,-0.0652501223331721,0.122003941438815,-0.4056484085171,-0.00136542103615652,-0.175196011138679,-0.19614873307491
"Trichloroethylene0",0.185820442597277,0.397089503717491,0.918473643475511,0.183399153599407,0.00603760448851903,0.186237422846586,-0.261693563212761,0.0883888776046503,-0.052264189661893,0.260621587307647,1.82301293410739,-0.791347610601271,-0.273613393769438,-0.211856922222436,-0.508568284592042,-0.441672509626502,-0.49279802693988,-0.419435375867439,0.0090344835421826,-0.133725399629199,-0.470255935498068,-0.582174688776185,-0.59959367814216,-0.54984662724022,-0.428434536217262,-0.836301133559576,-0.765748080792151
"Trichloroethylene1",0.019859035856115,0.787930666181183,0.456602052923388,0.0814183737607864,-0.0258530951744527,0.0893588038090378,-0.0300083374880379,0.0457692202333873,0.014227002524588,0.133318133800253,1.05474321447344,0.0646342929280717,0.0124257969625779,0.0185420502244701,-0.0227099967729366,0.094297539607439,0.0804483029069114,0.0238036864667355,0.0892733161221056,0.0232049815521567,0.182433383139835,0.000638365262587309,0.18581009571976,0.203348101445718,0.119508915280797,0.182537586631445,0.0730994816191009
"Trichloroethylene2",0.131369611188644,0.953455666278113,1.40915163152899,0.402883961607296,0.163516008107915,-0.0117253601785777,0.330628546654315,-0.257650815635993,-0.150819701161514,0.706838923606789,1.0762201537751,0.405825884384634,-0.358058639406068,0.187213912162983,-0.344104382782672,0.278344847411603,-0.0509240355345007,-0.112540195957927,0.079395274492498,-0.235632159684409,-0.0648118619201609,-0.727542742494032,-0.351891551207955,-0.741062553299848,-0.64644158377218,-0.196061914263226,-0.215973775377201
"Trifluralin0",0.0710520193389973,-0.0729763682150928,0.0938953796449114,0.222385266309804,0.157531748342233,0.075247056672534,-0.0167478657561606,-0.0321389211631705,-0.195343899141717,0,0,0,0,0,0,0,0,0,0.00996623160209276,-0.0160608432359314,0.0227186998242687,-0.024492868757708,0.0443865172672028,-0.0541883943438028,0.0950310965143478,0.257076868740198,0.254194558742268
"Trifluralin2",0.00111270741618335,0.0203077811252172,-0.015404697386297,0.0463173686896035,-0.0650484826973193,-0.108581981837401,-0.604170328588203,-0.0685910314565481,-0.189514308454843,0,0,0,0,0,0,0,0,0,0.00272678508105156,0.200277019508303,-0.0822629729324459,0.0833438639183943,-0.0404078022758686,0.0596575747686395,0.0623234039890436,-0.0364402865334704,0.0122281260214167
"Trifluralin3",0,0,0,0,0,0,0,0,0,0.00112380670697772,-0.00594171869472218,0.0256267733044361,-0.00144975804543458,-0.0372333672830216,0.423668729666726,-0.151262661500714,0.235139168359934,0.0921767462754735,-0.0282177255417432,0.0454330498332983,-0.0640796027817314,0.0684527126101338,-0.115849094937931,0.0306433230792895,-0.317523917425199,0.121406565885146,-0.240070011725406
"Verapamil0",0.00805293059322186,0.0017047815491958,-0.00379311136292262,0.00480944167613687,-3.11648124160855e-05,0.00462417793889161,0.00159745940105921,-0.00129067521108183,0.00918865469410578,-0.088172336717553,0.142008776586773,0.253800432445792,0.266360412001454,0.115830958858313,0.179133818052038,-0.0242470410581533,-0.0166619404226147,0.06594887814915,-0.0271243681408031,0.0429471456364612,-0.0572130750710038,0.0496764789470692,0.0804092394261416,-0.042155866910961,0.0292652061512144,-0.0165883003690016,0.00597855472435895
"Verapamil1",0.00299187145880423,-0.00482035513726057,0.00681336988413885,-0.00732761553197439,0.0130025906420975,0.00218007481038313,-0.00276958290257327,0.0018760996958482,-0.000719191366394098,-0.0241039586328403,0.0393765154690564,-0.058099681568788,0.0700853997061907,0.124290848574602,-0.0626392531779808,0.577273455545369,-0.347883636566867,0.155308105390008,-0.0184030569768199,0.0297059866426071,-0.042246373927194,0.0463066653343948,-0.0936796144071741,0.204211543551274,-0.0990539715530746,0.0950210446357626,0.111162992305051
"Verapamil2",0.00637203727854123,0.0266331459077581,-0.0140370077251616,0.0186084105086159,0.00227400379130178,0.018013186754551,0.00407067308535735,0.00743943121749743,0.00379968578352461,0.0824450103081631,-0.132928713061325,0.188339296256738,-0.204076202493033,0.382595435549593,-0.444992411635535,1.08480070380224,-0.133315900394993,0.176129053640815,-0.000850133190357885,0.00137202542062663,-0.00195007952857054,0.00213367263181793,-0.0042701176066589,0.00955173584011005,-0.0234382178677257,0.0131461921292669,-0.00453226109812556
